season,week,mechanism,n_active,n_exit,fan_share_sum,fan_share_min,fan_share_max,fan_share_width_mean,fan_index_width_mean,judge_fan_rank_corr,observed_exit,pred_exit,match_pred,observed_exit_prob_at_posterior_mean
34,5,rank,10,0,1.0,0.09463577624668952,0.10635887060396798,0.27900641979162116,4.1681463216198456,-0.23854214911071145,,,,
34,6,percent,10,1,1.0,0.03897943612681073,0.1126399272325674,0.2634173200317835,4.026013522751013,0.48773795949628534,Scott Hoying,Scott Hoying,1,0.3188068409452641
34,6,rank,10,1,1.0,0.025661082920295803,0.13324691705563446,0.24885038433315643,3.9051455876826724,0.08643457510060755,Scott Hoying,Scott Hoying,1,1.0
34,7,percent,9,1,1.0,0.045136072969580714,0.12452560833862378,0.2916631022594346,3.996677788572966,-0.34309923758984645,Jen Affleck,Jen Affleck,1,0.3317290084210333
34,7,rank,9,1,1.0,0.02340232700480682,0.1583484761627406,0.2798998646338091,3.8195728941360008,-0.4435185266405332,Jen Affleck,Jen Affleck,1,1.0
34,8,percent,8,1,1.0,0.046862945078953396,0.14201177676558124,0.3211922340908687,4.037637838542535,0.7784570702436182,Danielle Fishel,Danielle Fishel,1,0.39504411576200776
34,8,rank,8,1,1.0,0.03717660581225371,0.15506934459886612,0.310318387621756,3.7515864404036545,-0.1197626261913259,Danielle Fishel,Danielle Fishel,1,1.0
34,9,percent,7,1,1.0,0.0542735890980354,0.16165274501183535,0.36469668965337687,4.096516560837244,0.4818120558297158,Andy Richter,Andy Richter,1,0.6472891147334379
34,9,rank,7,1,1.0,0.05823017486251826,0.18829016028997336,0.3606988740566789,4.090870102840369,-0.18531232916527532,Andy Richter,Andy Richter,1,1.0
34,10,percent,6,1,1.0,0.055572387035316445,0.20288705184053238,0.3997304964106844,3.7675543632802118,0.11769797726729993,Whitney Leavitt,Whitney Leavitt,1,0.6365276498409692
34,10,rank,6,1,1.0,0.03029781311782833,0.34162128957739135,0.3021629775375553,2.7646255696169852,-0.7944613465542746,Whitney Leavitt,Whitney Leavitt,1,0.9999998844311517
34,11,percent,5,0,1.0,0.1958790583618799,0.20524217223705032,0.5118822740348491,4.520493809711271,-0.30779350562554625,,,,
34,11,rank,5,0,1.0,0.18713314869956343,0.2154733209797876,0.5115075754702658,4.359947336156056,-0.30779350562554625,,,,
